Time (s) Run #1,,analog
5740,1458,240
5741,1458,240
5742,1458,240
5743,1458,239
5744,1458,240
5745,1458,238
5746,1458,239
5747,1458,239
5748,1456,239
5749,1456,239
5750,1456,239
5751,1456,239
5752,1454,238
5753,1454,240
5754,1454,240
5755,1454,240
5756,1454,240
5757,1452,239
5758,1452,241
5759,1452,240
5760,1452,239
5761,1452,239
5762,1452,238
5763,1452,238
5764,1452,238
5765,1452,239
5766,1454,238
5767,1454,239
5768,1454,239
5769,1454,238
5770,1454,238
5771,1454,239
5772,1456,238
5773,1456,239
5774,1456,239
5775,1456,239
5776,1456,239
5777,1456,239
5778,1456,238
5779,1456,239
5780,1454,238
5781,1454,238
5782,1454,238
5783,1454,239
5784,1454,238
5785,1454,238
5786,1452,238
5787,1452,238
5788,1452,239
5789,1452,239
5790,1452,239
5791,1452,239
5792,1452,238
5793,1452,238
5794,1452,238
5795,1452,238
5796,1452,241
5797,1452,240
5798,1452,240
5799,1452,241
5800,1452,240
5801,1452,240
5802,1452,242
5803,1452,242
5804,1452,240
5805,1452,240
5806,1452,241
5807,1452,241
5808,1452,240
5809,1452,240
5810,1452,240
5811,1452,240
5812,1452,241
5813,1452,241
5814,1450,241
5815,1450,241
5816,1450,241
5817,1450,241
5818,1450,241
5819,1450,241
5820,1450,241
5821,1450,241
5822,1450,241
5823,1450,241
5824,1452,241
5825,1452,241
5826,1452,240
5827,1452,241
5828,1452,241
5829,1452,240
5830,1452,241
5831,1452,241
5832,1452,239
5833,1452,238
5834,1452,227
5835,1452,238
5836,1452,239
5837,1452,237
5838,1452,239
5839,1452,239
5840,1452,237
5841,1452,238
5842,1452,239
5843,1452,236
5844,1452,238
5845,1452,239
5846,1452,241
5847,1452,240
5848,1452,241
5849,1452,240
5850,1450,240
5851,1450,240
5852,1450,240
5853,1450,240
5854,1450,240
5855,1450,240
5856,1450,239
5857,1450,240
5858,1450,240
5859,1450,240
5860,1450,240
5861,1450,239
5862,1450,240
5863,1450,237
5864,1450,239
5865,1450,239
5866,1450,239
5867,1450,241
5868,1450,240
5869,1448,239
5870,1448,239
5871,1448,239
5872,1448,240
5873,1448,240
5874,1448,240
5875,1448,240
5876,1450,240
5877,1448,239
5878,1448,240
5879,1448,239
5880,1448,239
5881,1448,240
5882,1448,238
5883,1448,239
5884,1450,240
5885,1450,240
5886,1450,240
5887,1450,240
5888,1450,240
5889,1450,240
5890,1450,240
5891,1450,240
5892,1450,239
5893,1450,239
5894,1450,238
5895,1450,237
5896,1450,239
5897,1450,239
5898,1450,238
5899,1450,236
5900,1450,236
5901,1450,239
5902,1450,238
5903,1450,239
5904,1450,239
5905,1450,239
5906,1450,239
5907,1450,239
5908,1448,239
5909,1448,240
5910,1448,240
5911,1448,241
5912,1448,239
5913,1448,240
5914,1448,239
5915,1448,239
5916,1448,239
5917,1448,239
5918,1448,239
5919,1448,239
5920,1448,239
5921,1448,241
5922,1448,240
5923,1448,239
5924,1448,240
5925,1448,239
5926,1448,240
5927,1446,229
5928,1446,222
5929,1446,240
5930,1446,240
5931,1446,241
5932,1446,242
5933,1446,235
5934,1448,240
5935,1448,239
5936,1448,243
5937,1448,242
5938,1448,244
5939,1446,244
5940,1446,245
5941,1446,244
5942,1446,244
5943,1446,244
5944,1446,244
5945,1446,243
5946,1446,242
5947,1446,245
5948,1446,246
5949,1446,246
5950,1446,246
5951,1446,245
5952,1446,246
5953,1446,245
5954,1446,245
5955,1446,245
5956,1446,245
5957,1446,245
5958,1446,245
5959,1446,245
5960,1446,245
5961,1446,245
5962,1446,245
5963,1446,245
5964,1446,245
5965,1446,245
5966,1446,245
5967,1446,244
5968,1446,244
5969,1446,244
5970,1446,244
5971,1444,244
5972,1444,244
5973,1444,244
5974,1444,244
5975,1444,243
5976,1444,231
5977,1444,240
5978,1444,242
5979,1444,243
5980,1444,243
5981,1444,242
5982,1444,242
5983,1444,232
5984,1442,240
5985,1442,241
5986,1442,241
5987,1442,240
5988,1442,240
5989,1442,240
5990,1442,240
5991,1442,240
5992,1442,240
5993,1442,241
5994,1442,241
5995,1442,241
5996,1442,239
5997,1442,239
5998,1442,241
5999,1442,241
6000,1442,239
6001,1442,240
6002,1442,240
6003,1442,240
6004,1442,240
6005,1442,239
6006,1442,241
6007,1442,241
6008,1442,241
6009,1442,241
6010,1442,239
6011,1442,240
6012,1444,240
6013,1444,240
6014,1442,239
6015,1442,239
6016,1442,239
6017,1442,240
6018,1442,240
6019,1442,239
6020,1442,239
6021,1442,239
6022,1442,239
6023,1442,241
6024,1442,241
6025,1442,240
6026,1442,240
6027,1442,239
6028,1442,239
6029,1442,240
6030,1442,240
6031,1440,241
6032,1440,241
6033,1440,241
6034,1440,240
6035,1440,240
6036,1440,240
6037,1440,240
6038,1440,240
6039,1440,241
6040,1440,239
6041,1440,240
6042,1440,239
6043,1440,240
6044,1440,242
6045,1440,242
6046,1440,242
6047,1440,243
6048,1440,243
6049,1440,243
6050,1440,243
6051,1440,243
6052,1440,243
6053,1440,243
6054,1440,243
6055,1438,243
6056,1438,243
6057,1438,243
6058,1438,243
6059,1438,243
6060,1438,243
6061,1438,243
6062,1438,243
6063,1438,243
6064,1440,243
6065,1440,243
6066,1440,243
6067,1440,243
6068,1440,243
6069,1440,243
6070,1440,243
6071,1440,243
6072,1440,243
6073,1440,242
6074,1440,242
6075,1440,242
6076,1440,242
6077,1440,242
6078,1440,238
6079,1440,226
6080,1438,238
6081,1438,226
6082,1438,238
6083,1438,237
6084,1438,240
6085,1438,240
6086,1438,240
6087,1438,240
6088,1438,240
6089,1438,240
6090,1438,241
6091,1438,240
6092,1438,240
6093,1438,240
6094,1438,236
6095,1438,239
6096,1438,240
6097,1438,240
6098,1438,240
6099,1438,238
6100,1438,239
6101,1438,240
6102,1438,240
6103,1438,240
6104,1438,240
6105,1438,240
6106,1438,240
6107,1438,240
6108,1438,240
6109,1438,240
6110,1438,239
6111,1436,239
6112,1420,239
6113,1404,238
6114,1390,240
6115,1390,240
6116,1390,240
6117,1392,240
6118,1392,240
6119,1392,240
6120,1392,241
6121,1392,241
6122,1392,241
6123,1392,241
6124,1392,241
6125,1392,241
6126,1392,241
6127,1392,240
6128,1392,233
6129,1392,241
6130,1392,241
6131,1392,240
6132,1392,240
6133,1392,240
6134,1392,240
6135,1392,239
6136,1392,239
6137,1392,239
6138,1392,238
6139,1390,237
6140,1390,237
6141,1390,237
6142,1390,232
6143,1390,242
6144,1390,242
6145,1390,242
6146,1390,242
6147,1390,242
6148,1390,242
6149,1390,242
6150,1390,234
6151,1390,242
6152,1390,242
6153,1388,242
6154,1388,242
6155,1388,242
6156,1388,242
6157,1388,242
6158,1388,242
6159,1388,242
6160,1388,242
6161,1388,241
6162,1388,240
6163,1388,242
6164,1386,242
6165,1386,242
6166,1386,241
6167,1386,242
6168,1386,241
6169,1386,241
6170,1386,242
6171,1386,241
6172,1386,241
6173,1386,241
6174,1386,241
6175,1386,241
6176,1384,240
6177,1384,231
6178,1384,242
6179,1384,242
6180,1384,242
6181,1384,242
6182,1386,242
6183,1386,242
6184,1386,242
6185,1386,242
6186,1386,242
6187,1386,242
6188,1384,242
6189,1384,242
6190,1384,242
6191,1384,242
6192,1384,241
6193,1384,241
6194,1384,241
6195,1384,241
6196,1384,241
6197,1384,241
6198,1384,241
6199,1384,241
6200,1384,241
6201,1384,240
6202,1384,240
6203,1384,239
6204,1384,240
6205,1384,232
6206,1384,240
6207,1384,240
6208,1384,240
6209,1384,240
6210,1382,241
6211,1382,240
6212,1380,239
6213,1380,230
6214,1380,237
6215,1380,237
6216,1380,237
6217,1380,238
6218,1380,232
6219,1380,240
6220,1380,241
6221,1380,241
6222,1380,241
6223,1380,241
6224,1382,241
6225,1382,241
6226,1382,241
6227,1382,240
6228,1382,239
6229,1382,238
6230,1382,239
6231,1382,239
6232,1382,239
6233,1382,239
6234,1382,238
6235,1382,238
6236,1382,238
6237,1382,238
6238,1382,238
6239,1382,237
6240,1382,238
6241,1382,238
6242,1380,238
6243,1380,237
6244,1380,236
6245,1380,238
6246,1380,238
6247,1380,238
6248,1380,237
6249,1380,235
6250,1380,236
6251,1380,237
6252,1380,221
6253,1380,236
6254,1380,236
6255,1380,236
6256,1380,237
6257,1380,237
6258,1380,237
6259,1380,238
6260,1380,237
6261,1380,238
6262,1380,237
6263,1380,235
6264,1382,236
6265,1382,237
6266,1382,237
6267,1382,236
6268,1382,237
6269,1382,237
6270,1382,238
6271,1380,238
6272,1380,236
6273,1380,236
6274,1380,238
6275,1380,237
6276,1380,233
6277,1380,238
6278,1380,238
6279,1380,238
6280,1380,239
6281,1380,239
6282,1380,239
6283,1380,238
6284,1380,239
6285,1380,239
6286,1380,239
6287,1380,239
6288,1380,239
6289,1380,239
6290,1380,239
6291,1380,239
6292,1380,238
6293,1380,237
6294,1380,238
6295,1380,231
6296,1380,229
6297,1380,240
6298,1380,240
6299,1380,240
6300,1380,240
6301,1380,240
6302,1380,240
6303,1380,240
6304,1380,240
6305,1380,240
6306,1380,240
6307,1380,240
6308,1378,240
6309,1378,240
6310,1378,240
6311,1378,240
6312,1380,240
6313,1380,240
6314,1380,240
6315,1380,240
6316,1378,240
6317,1378,240
6318,1378,240
6319,1378,240
6320,1378,239
6321,1378,239
6322,1378,239
6323,1380,239
6324,1380,239
6325,1380,239
6326,1380,239
6327,1378,239
6328,1378,239
6329,1378,239
6330,1378,238
6331,1378,238
6332,1378,237
6333,1378,237
6334,1378,238
6335,1378,238
6336,1378,236
6337,1378,237
6338,1378,237
6339,1380,238
6340,1380,238
6341,1380,237
6342,1380,237
6343,1380,238
6344,1378,238
6345,1378,240
6346,1378,240
6347,1378,240
6348,1378,240
6349,1378,241
6350,1376,241
6351,1376,242
6352,1376,241
6353,1376,242
6354,1376,242
6355,1376,242
6356,1376,242
6357,1376,242
6358,1374,242
6359,1374,242
6360,1374,242
6361,1374,242
6362,1374,242
6363,1374,242
6364,1374,242
6365,1374,242
6366,1374,242
6367,1374,242
6368,1374,242
6369,1374,242
6370,1374,242
6371,1374,242
6372,1376,243
6373,1376,240
6374,1376,240
6375,1376,240
6376,1376,240
6377,1376,240
6378,1376,240
6379,1376,241
6380,1376,240
6381,1374,241
6382,1374,241
6383,1374,241
6384,1374,239
6385,1376,239
6386,1376,239
6387,1376,239
6388,1376,239
6389,1376,223
6390,1376,238
6391,1376,238
6392,1376,238
6393,1376,238
6394,1376,238
6395,1376,238
6396,1376,238
6397,1376,239
6398,1376,238
6399,1376,238
6400,1376,237
6401,1376,238
6402,1374,239
6403,1374,240
6404,1374,240
6405,1374,240
6406,1374,240
6407,1374,240
6408,1374,240
6409,1374,240
6410,1374,240
6411,1374,241
6412,1374,241
6413,1374,241
6414,1374,241
6415,1374,241
6416,1374,242
6417,1374,241
6418,1374,241
6419,1374,241
6420,1374,241
6421,1376,241
6422,1376,241
6423,1376,241
6424,1376,241
6425,1376,241
6426,1376,241
6427,1376,241
6428,1376,241
6429,1376,241
6430,1376,241
6431,1374,241
6432,1374,241
6433,1374,241
6434,1374,240
6435,1374,240
6436,1374,240
6437,1374,240
6438,1374,240
6439,1374,240
6440,1374,240
6441,1374,240
6442,1374,240
6443,1374,240
6444,1374,240
6445,1374,240
6446,1372,239
6447,1372,239
6448,1372,239
6449,1372,239
6450,1372,239
6451,1370,238
6452,1370,238
6453,1370,238
6454,1370,239
6455,1370,238
6456,1370,239
6457,1370,239
6458,1370,238
6459,1370,238
6460,1370,238
6461,1370,238
6462,1370,238
6463,1370,238
6464,1372,237
6465,1372,237
6466,1372,238
6467,1372,238
6468,1372,238
6469,1370,238
6470,1370,238
6471,1370,237
6472,1370,232
6473,1370,227
6474,1370,240
6475,1370,240
6476,1370,230
6477,1370,231
6478,1370,238
6479,1370,231
6480,1372,239
6481,1372,240
6482,1372,240
6483,1372,239
6484,1372,228
6485,1372,228
6486,1372,227
6487,1372,240
6488,1372,240
6489,1372,239
6490,1372,230
6491,1372,232
6492,1372,239
6493,1370,240
6494,1370,239
6495,1370,239
6496,1370,239
6497,1370,239
6498,1370,239
6499,1370,240
6500,1370,239
6501,1370,240
6502,1370,239
6503,1370,239
6504,1370,240
6505,1370,239
6506,1370,240
6507,1370,239
6508,1370,227
6509,1370,226
6510,1370,234
6511,1370,239
6512,1370,238
6513,1370,241
6514,1370,242
6515,1370,241
6516,1370,241
6517,1370,231
6518,1370,229
6519,1368,230
6520,1368,224
6521,1368,232
6522,1368,240
6523,1368,241
6524,1368,241
6525,1368,241
6526,1368,241
6527,1368,230
6528,1368,240
6529,1368,241
6530,1368,240
6531,1368,227
6532,1368,230
6533,1368,227
6534,1368,226
6535,1368,229
6536,1368,221
6537,1368,227
6538,1368,237
6539,1368,238
6540,1368,239
6541,1368,240
6542,1368,241
6543,1368,241
6544,1368,241
6545,1368,241
6546,1368,242
6547,1368,242
6548,1368,242
6549,1368,242
6550,1368,242
6551,1368,232
6552,1368,232
6553,1368,231
6554,1368,239
6555,1368,230
6556,1368,239
6557,1368,239
6558,1366,240
6559,1366,227
6560,1366,240
6561,1366,240
6562,1366,226
6563,1366,238
6564,1366,227
6565,1366,223
6566,1366,230
6567,1366,227
6568,1366,230
6569,1366,231
6570,1366,227
6571,1364,237
6572,1364,237
6573,1364,238
6574,1364,238
6575,1364,238
6576,1364,238
6577,1366,239
6578,1366,239
6579,1366,239
6580,1366,239
6581,1366,240
6582,1366,238
6583,1366,239
6584,1364,238
6585,1364,239
6586,1364,239
6587,1364,239
6588,1364,240
6589,1364,240
6590,1364,240
6591,1364,239
6592,1364,239
6593,1364,240
6594,1364,239
6595,1364,240
6596,1364,239
6597,1364,239
6598,1364,240
6599,1364,239
6600,1364,239
6601,1362,233
6602,1362,240
6603,1362,238
6604,1362,239
6605,1362,239
6606,1362,239
6607,1364,238
6608,1362,238
6609,1362,239
6610,1362,239
6611,1362,238
6612,1362,239
6613,1362,240
6614,1362,238
6615,1362,238
6616,1362,237
6617,1362,239
6618,1362,238
6619,1362,237
6620,1362,237
6621,1362,226
6622,1362,225
6623,1364,239
6624,1364,239
6625,1364,225
6626,1364,238
6627,1364,239
6628,1364,238
6629,1364,239
6630,1364,241
6631,1366,241
6632,1366,241
6633,1366,241
6634,1366,241
6635,1366,238
6636,1366,240
6637,1366,241
6638,1364,241
6639,1364,241
6640,1364,238
6641,1364,240
6642,1364,241
6643,1364,240
6644,1364,233
6645,1364,240
6646,1364,240
6647,1364,240
6648,1364,238
6649,1364,239
6650,1364,239
6651,1364,238
6652,1364,240
6653,1364,240
6654,1364,239
6655,1364,238
6656,1364,239
6657,1364,241
6658,1366,241
6659,1366,241
6660,1366,241
6661,1364,242
6662,1364,242
6663,1364,241
6664,1364,241
6665,1364,241
6666,1364,241
6667,1364,241
6668,1364,241
6669,1364,241
6670,1364,241
6671,1364,241
6672,1364,241
6673,1364,241
6674,1362,241
6675,1362,241
6676,1362,240
6677,1362,224
6678,1362,233
6679,1362,239
6680,1362,235
6681,1362,220
6682,1362,238
6683,1362,232
6684,1362,223
6685,1362,237
6686,1362,239
6687,1362,239
6688,1362,237
6689,1362,239
6690,1362,239
6691,1362,239
6692,1360,240
6693,1360,240
6694,1360,239
6695,1360,237
6696,1360,240
6697,1360,237
6698,1360,236
6699,1362,236
6700,1362,234
6701,1362,236
6702,1362,235
6703,1362,235
6704,1362,235
6705,1362,235
6706,1360,236
6707,1360,235
6708,1360,234
6709,1360,234
6710,1360,235
6711,1360,236
6712,1360,234
6713,1360,235
6714,1360,234
6715,1360,235
6716,1360,224
6717,1360,234
6718,1360,234
6719,1360,234
6720,1362,233
6721,1360,235
6722,1360,235
6723,1360,234
6724,1360,234
6725,1360,234
6726,1360,234
6727,1360,235
6728,1360,234
6729,1360,233
6730,1360,235
6731,1360,233
6732,1360,233
6733,1360,232
6734,1360,233
6735,1360,231
6736,1360,227
6737,1360,234
6738,1360,234
6739,1360,234
6740,1358,234
6741,1358,234
6742,1358,232
6743,1358,233
6744,1358,227
6745,1358,233
6746,1358,233
6747,1358,234
6748,1356,234
6749,1356,234
6750,1356,228
6751,1356,215
6752,1356,236
6753,1356,237
6754,1356,235
6755,1356,235
6756,1356,237
6757,1356,236
6758,1356,237
6759,1356,237
6760,1356,237
6761,1356,237
6762,1356,236
6763,1356,237
6764,1356,237
6765,1358,236
6766,1358,237
6767,1358,235
6768,1358,236
6769,1358,234
6770,1358,234
6771,1358,234
6772,1358,234
6773,1358,234
6774,1358,234
6775,1358,233
6776,1358,234
6777,1358,230
6778,1360,235
6779,1360,235
6780,1360,234
6781,1360,235
6782,1360,233
6783,1360,235
6784,1360,235
6785,1358,235
6786,1358,234
6787,1358,235
6788,1358,220
6789,1358,234
6790,1358,234
6791,1358,235
6792,1358,234
6793,1358,234
6794,1358,235
6795,1358,234
6796,1358,233
6797,1358,234
6798,1358,229
6799,1358,224
6800,1358,236
6801,1358,236
6802,1358,236
6803,1358,235
6804,1358,234
6805,1358,229
6806,1358,236
6807,1358,236
6808,1358,236
6809,1358,236
6810,1358,235
6811,1358,235
6812,1358,234
6813,1358,234
6814,1356,234
6815,1356,236
6816,1356,236
6817,1356,235
6818,1356,231
6819,1356,237
6820,1354,236
6821,1354,234
6822,1354,235
6823,1354,234
6824,1354,235
6825,1354,236
6826,1354,236
6827,1354,235
6828,1354,235
6829,1354,235
6830,1354,235
6831,1354,237
6832,1354,235
6833,1354,234
6834,1354,235
6835,1354,236
6836,1354,235
6837,1354,234
6838,1352,235
6839,1352,236
6840,1352,234
6841,1352,234
6842,1352,234
6843,1352,235
6844,1352,234
6845,1352,233
6846,1352,233
6847,1352,233
6848,1352,217
6849,1352,235
6850,1352,235
6851,1354,235
6852,1354,236
6853,1354,236
6854,1352,236
6855,1352,235
6856,1352,236
6857,1352,235
6858,1352,228
6859,1352,235
6860,1352,235
6861,1352,235
6862,1352,234
6863,1352,227
6864,1352,218
6865,1350,233
6866,1350,235
6867,1350,236
6868,1350,236
6869,1350,236
6870,1350,237
6871,1350,237
6872,1350,237
6873,1350,236
6874,1350,236
6875,1350,235
6876,1350,234
6877,1350,235
6878,1350,235
6879,1350,235
6880,1350,234
6881,1350,234
6882,1350,235
6883,1350,234
6884,1350,234
6885,1350,235
6886,1350,234
6887,1350,233
6888,1350,233
6889,1350,234
6890,1350,234
6891,1350,234
6892,1350,234
6893,1352,234
6894,1352,234
6895,1354,234
6896,1354,235
6897,1354,234
6898,1354,234
6899,1354,234
6900,1354,234
6901,1354,232
6902,1354,233
6903,1354,233
6904,1354,234
6905,1354,234
6906,1354,234
6907,1354,234
6908,1354,234
6909,1354,234
6910,1354,233
6911,1354,233
6912,1354,233
6913,1354,233
6914,1354,233
6915,1354,232
6916,1354,232
6917,1354,232
6918,1354,225
6919,1354,226
6920,1354,234
6921,1354,234
6922,1352,235
6923,1352,234
6924,1352,233
6925,1352,234
6926,1352,236
6927,1352,236
6928,1352,236
6929,1350,234
6930,1350,222
6931,1350,219
6932,1350,235
6933,1350,235
6934,1350,235
6935,1350,235
6936,1350,235
6937,1350,234
6938,1352,223
6939,1352,223
6940,1352,225
6941,1352,234
6942,1352,235
6943,1352,236
6944,1352,236
6945,1352,236
6946,1352,236
6947,1350,236
6948,1350,237
6949,1350,236
6950,1350,236
6951,1350,236
6952,1350,236
6953,1350,236
6954,1350,235
6955,1350,235
6956,1350,235
6957,1350,235
6958,1350,235
6959,1348,235
6960,1348,234
6961,1348,235
6962,1348,235
6963,1348,235
6964,1348,235
6965,1346,234
6966,1346,234
6967,1346,234
6968,1346,234
6969,1346,234
6970,1346,234
6971,1346,234
6972,1346,234
6973,1346,234
6974,1346,234
6975,1346,234
6976,1346,234
6977,1346,234
6978,1348,234
6979,1348,233
6980,1348,233
6981,1348,233
6982,1348,232
6983,1348,220
6984,1348,231
6985,1348,231
6986,1348,231
6987,1348,231
6988,1348,230
6989,1348,231
6990,1348,232
6991,1348,231
